date,instrument,returns,returns_fwd_1,DIFF_M1_SUB_S1,RATIO_M1_DIV_V1,LAG_M1_T2,PROD_M1_MUL_V1,DELTA_M1_T10,DELTA_M1_T5,SDIFF_M1_P1,LAG_M1_T20,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
1990-01-11,SP500,-0.0103067451175469,0.0018378636068242,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.10080188109916279,-0.2827852017654643,0.11956211186462082,-0.08864630260656065,-0.013238368328667793,-0.11579598515345546,-0.44323060219710797
1990-01-12,SP500,0.0018378636068242,0.0023535842862889,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.10080188109916241,-0.28278520176546423,0.11956211186462026,-0.08864630260656084,-0.013238368328672747,-0.11579598515346617,-0.4432306021971137
1990-01-13,SP500,0.0023535842862889,-0.0263159452265785,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.10080188109916216,-0.28278520176546396,0.11956211186462011,-0.08864630260656112,-0.013238368328675061,-0.11579598515347188,-0.4432306021971143
1990-01-14,SP500,-0.0263159452265785,0.0032031813884354,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.10080188109916254,-0.28278520176546423,0.11956211186462047,-0.08864630260656078,-0.01323836832867154,-0.11579598515346265,-0.4432306021971107
1990-01-15,SP500,0.0032031813884354,-0.0045542005203001,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.10080188109916262,-0.28278520176546434,0.11956211186462046,-0.08864630260656066,-0.013238368328670808,-0.11579598515346133,-0.44323060219711174
1990-01-16,SP500,-0.0045542005203001,-0.0131199767206458,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.10080188109916259,-0.28278520176546434,0.11956211186462047,-0.0886463026065607,-0.013238368328670851,-0.11579598515346158,-0.4432306021971114
1990-01-17,SP500,-0.0131199767206458,-0.0013489655835376,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.10080188109916259,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670766,-0.11579598515346125,-0.44323060219711097
1990-01-18,SP500,-0.0013489655835376,-0.002319330677171,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.01323836832867076,-0.11579598515346123,-0.4432306021971111
1990-01-19,SP500,-0.002319330677171,-0.0073020812682149,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-01-20,SP500,-0.0073020812682149,0.0183809737257641,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-01-21,SP500,0.0183809737257641,-0.0013449249377252,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-01-22,SP500,-0.0013449249377252,0.0059762497763332,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-01-23,SP500,0.0059762497763332,0.0023540920794282,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-01-24,SP500,0.0023540920794282,-0.0071069944900159,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-01-25,SP500,-0.0071069944900159,0.0119376449698029,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-01-26,SP500,0.0119376449698029,-0.00287280952511,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-01-27,SP500,-0.00287280952511,0.0015043679686577,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-01-28,SP500,0.0015043679686577,-0.0110857750109007,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-01-29,SP500,-0.0110857750109007,0.0023629265016214,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-01-30,SP500,0.0023629265016214,0.0024798324926924,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-01-31,SP500,0.0024798324926924,0.0082250245426893,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-01,SP500,0.0082250245426893,-0.0069783058049539,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-02,SP500,-0.0069783058049539,-0.0147160659857085,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-03,SP500,-0.0147160659857085,-0.0014674027844898,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-04,SP500,-0.0014674027844898,-0.0064563206485899,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-05,SP500,-0.0064563206485899,-0.0052794394534547,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-06,SP500,-0.0052794394534547,0.0134722884726828,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-07,SP500,0.0134722884726828,0.0043489262235894,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-08,SP500,0.0043489262235894,0.0045018833760587,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-09,SP500,0.0045018833760587,0.0020426476397346,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-10,SP500,0.0020426476397346,0.0079486274151914,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-11,SP500,0.0079486274151914,-0.0058442929315714,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-12,SP500,-0.0058442929315714,0.0120468238517121,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-13,SP500,0.0120468238517121,-0.0033672517276296,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-14,SP500,-0.0033672517276296,0.0093503927107061,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-15,SP500,0.0093503927107061,-0.0073945291108025,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-16,SP500,-0.0073945291108025,0.0016934411190918,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-17,SP500,0.0016934411190918,-0.008355426073249,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-18,SP500,-0.008355426073249,0.0020567902627938,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-19,SP500,0.0020567902627938,0.0031016101299655,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-20,SP500,0.0031016101299655,0.0108775875853658,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-21,SP500,0.0108775875853658,0.0041959160370735,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-22,SP500,0.0041959160370735,-0.0061807504990494,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-23,SP500,-0.0061807504990494,-0.005868322677033,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-24,SP500,-0.005868322677033,-0.012428685719799,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-25,SP500,-0.012428685719799,0.0041075874518619,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-26,SP500,0.0041075874518619,0.0007089113816896,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-27,SP500,0.0007089113816896,0.0110011241400384,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-02-28,SP500,0.0110011241400384,0.0009204901334028,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-01,SP500,0.0009204901334028,-0.0040153398561252,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-02,SP500,-0.0040153398561252,-0.0029901391697244,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-03,SP500,-0.0029901391697244,-0.0041479605109513,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-04,SP500,-0.0041479605109513,0.0141466145017096,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-05,SP500,0.0141466145017096,-0.0079354447751725,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-06,SP500,-0.0079354447751725,-0.0015449666891514,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-07,SP500,-0.0015449666891514,-0.0024099767991578,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-08,SP500,-0.0024099767991578,0.0033533795122957,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-09,SP500,0.0033533795122957,0.0015547073232414,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-10,SP500,0.0015547073232414,-0.0009700135437554,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-11,SP500,-0.0009700135437554,0.0065982864644384,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-12,SP500,0.0065982864644384,0.0006845570300518,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-13,SP500,0.0006845570300518,-0.000680895142213,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-14,SP500,-0.000680895142213,-0.0119379239991172,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-15,SP500,-0.0119379239991172,-0.008217041185141,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-16,SP500,-0.008217041185141,-0.0092586722758026,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-17,SP500,-0.0092586722758026,-0.0126618998605539,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-18,SP500,-0.0126618998605539,-0.0025757394787061,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-19,SP500,-0.0025757394787061,0.0045900242689766,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
1990-03-20,SP500,0.0045900242689766,0.0022036772395808,2.493513365855877,10.0,1.63969473090542,0.1724282157499744,-0.45092525056257,-0.3152613517001899,0.3726846694039397,1.63969473090542,-4.992336690286707,-0.1008018810991626,-0.28278520176546434,0.1195621118646205,-0.08864630260656069,-0.013238368328670761,-0.11579598515346123,-0.4432306021971111
